Timestamp,Building,SupplyTemp,ReturnTemp,SupplyTempReturnTempDerivation,OutsideTemp,SetbackActive,Slope_20min,DropFromPeak_4h,TempFallFlag
2025-01-06 23:00:00+00:00,Building 3,28.75,27.56,1.1900000000000013,4.7,0.0,-0.018500000000000093,12.939999999999998,0
2025-01-06 23:10:00+00:00,Building 3,28.75,27.44,1.3099999999999987,4.5,0.0,-0.008554511278195486,12.939999999999998,0
2025-01-06 23:20:00+00:00,Building 3,28.06,26.94,1.1199999999999974,4.4,0.0,-0.0370939849624061,13.629999999999999,0
2025-01-06 23:30:00+00:00,Building 3,29.75,28.44,1.3099999999999987,4.4,0.0,0.05894736842105263,11.939999999999998,0
2025-01-06 23:40:00+00:00,Building 3,28.5,27.44,1.0599999999999987,4.4,0.0,0.010947368421052697,13.189999999999998,0
2025-01-06 23:50:00+00:00,Building 3,27.94,27.0,0.9400000000000013,4.5,0.0,-0.0879060150375939,13.749999999999996,0
2025-01-07 00:00:00+00:00,Building 3,30.06,28.62,1.4399999999999977,4.5,0.0,0.08807518796992474,11.629999999999999,0
2025-01-07 00:20:00+00:00,Building 3,28.31,27.25,1.0599999999999987,4.5,0.0,-0.08750000000000004,13.379999999999999,0
2025-01-07 00:30:00+00:00,Building 3,31.06,28.25,2.8099999999999987,4.9,0.0,0.10737781954887221,10.629999999999999,0
2025-01-07 00:40:00+00:00,Building 3,28.88,28.0,0.879999999999999,4.8,0.0,0.009966165413533871,12.684999999999999,0
2025-01-07 00:50:00+00:00,Building 3,29.31,27.69,1.6199999999999974,4.7,0.0,-0.07768796992481203,11.123999999999999,0
2025-01-07 01:00:00+00:00,Building 3,29.06,27.81,1.25,4.8,0.0,0.0064436090225563816,11.257000000000001,0
2025-01-07 01:10:00+00:00,Building 3,28.69,27.44,1.25,5.1,0.0,-0.03145112781954876,10.647000000000002,1
2025-01-07 01:20:00+00:00,Building 3,29.31,27.62,1.6899999999999977,5.1,0.0,0.016221804511278158,6.086000000000002,0
2025-01-07 01:30:00+00:00,Building 3,29.44,28.0,1.4400000000000013,5.3,0.0,0.035657894736842104,3.8180000000000014,0
2025-01-07 01:40:00+00:00,Building 3,29.06,27.94,1.1199999999999974,5.3,0.0,-0.014417293233082738,2.978000000000005,0
2025-01-07 01:50:00+00:00,Building 3,29.25,27.69,1.5599999999999987,5.2,0.0,-0.007357142857142898,1.8099999999999987,0
2025-01-07 02:00:00+00:00,Building 3,29.44,28.0,1.4400000000000013,5.0,0.0,0.019000000000000104,1.6199999999999974,0
2025-01-07 02:10:00+00:00,Building 3,29.25,27.88,1.370000000000001,5.0,0.0,-0.0014285714285714353,1.8099999999999987,0
2025-01-07 02:20:00+00:00,Building 3,29.12,27.69,1.4299999999999997,5.2,0.0,-0.015774436090225545,1.9399999999999977,0
2025-01-07 02:30:00+00:00,Building 3,28.81,27.62,1.1899999999999977,5.2,0.0,-0.02267669172932341,2.25,0
2025-01-07 02:40:00+00:00,Building 3,30.94,27.56,3.3800000000000026,5.1,0.0,0.1001729323308271,0.11999999999999744,0
2025-01-07 02:50:00+00:00,Building 3,29.31,28.31,1.0,5.2,0.0,0.010864661654135315,1.75,0
2025-01-07 03:00:00+00:00,Building 3,28.62,27.56,1.0600000000000023,5.1,0.0,-0.11246616541353388,2.4399999999999977,0
2025-01-07 03:10:00+00:00,Building 3,31.38,28.0,3.379999999999999,5.4,0.0,0.1164699248120301,0.0,0
2025-01-07 03:20:00+00:00,Building 3,29.0,28.12,0.879999999999999,5.4,0.0,-0.00032330827067676634,2.379999999999999,0
2025-01-07 03:30:00+00:00,Building 3,28.69,27.5,1.1900000000000013,5.4,0.0,-0.12671804511278184,2.6899999999999977,0
2025-01-07 03:40:00+00:00,Building 3,31.56,27.88,3.6799999999999997,5.5,0.0,0.13995488721804505,0.0,0
2025-01-07 04:00:00+00:00,Building 3,28.81,27.5,1.3099999999999987,5.1,0.0,-0.13750000000000004,2.75,0
2025-01-07 04:10:00+00:00,Building 3,30.75,27.38,3.370000000000001,5.2,0.0,0.04071240601503765,0.8099999999999987,0
2025-01-07 04:20:00+00:00,Building 3,30.19,28.62,1.5700000000000003,5.3,0.0,0.05960150375939863,1.3699999999999974,0
2025-01-07 04:30:00+00:00,Building 3,37.25,30.81,6.440000000000001,5.2,1.0,0.35364661654135343,0.0,0
2025-01-07 04:40:00+00:00,Building 3,40.81,33.88,6.93,5.1,1.0,0.517842105263158,0.0,0
2025-01-07 04:50:00+00:00,Building 3,43.88,37.5,6.380000000000003,5.0,1.0,0.3296578947368423,0.0,0
2025-01-07 05:00:00+00:00,Building 3,41.81,39.25,2.5600000000000023,4.9,1.0,0.030676691729323354,2.0700000000000003,0
2025-01-07 05:10:00+00:00,Building 3,42.5,37.25,5.25,4.8,1.0,-0.0586240601503761,1.3800000000000026,0
2025-01-07 05:20:00+00:00,Building 3,42.62,39.31,3.309999999999995,4.8,1.0,0.03835714285714252,1.2600000000000051,0
2025-01-07 05:30:00+00:00,Building 3,43.12,37.62,5.5,4.5,1.0,0.032428571428571314,0.7600000000000051,0
2025-01-07 05:40:00+00:00,Building 3,42.38,39.56,2.8200000000000003,4.9,1.0,-0.016661654135338072,1.5,0
2025-01-07 05:50:00+00:00,Building 3,43.81,38.19,5.6200000000000045,4.8,1.0,0.04265789473684224,0.07000000000000028,0
2025-01-07 06:00:00+00:00,Building 3,41.81,39.44,2.3700000000000045,4.7,1.0,-0.041394736842105276,2.0700000000000003,0
2025-01-07 06:10:00+00:00,Building 3,42.94,37.5,5.439999999999998,4.9,1.0,-0.03173308270676715,0.9400000000000048,0
2025-01-07 06:20:00+00:00,Building 3,42.44,39.62,2.8200000000000003,4.7,1.0,0.02537218045112759,1.4400000000000048,0
2025-01-07 06:30:00+00:00,Building 3,43.06,37.88,5.18,4.9,1.0,0.010210526315789718,0.8200000000000003,0
2025-01-07 06:50:00+00:00,Building 3,43.0,38.94,4.060000000000002,4.9,1.0,-0.003000000000000114,0.8800000000000026,0
2025-01-07 07:00:00+00:00,Building 3,41.94,38.94,3.0,5.2,1.0,-0.05837218045112799,1.9400000000000048,0
2025-01-07 07:10:00+00:00,Building 3,43.31,38.94,4.3700000000000045,5.2,1.0,0.024635338345864826,0.5700000000000003,0
2025-01-07 07:20:00+00:00,Building 3,43.0,39.0,4.0,5.1,1.0,0.04668421052631587,0.8800000000000026,0
2025-01-07 07:30:00+00:00,Building 3,42.0,39.19,2.8100000000000023,5.4,1.0,-0.06809398496240614,1.8800000000000026,0
2025-01-07 07:40:00+00:00,Building 3,42.19,37.5,4.689999999999998,5.2,1.0,-0.03602631578947376,1.6900000000000048,0
2025-01-07 08:00:00+00:00,Building 3,41.88,37.56,4.32,5.4,1.0,-0.015499999999999667,2.0,0
2025-01-07 08:10:00+00:00,Building 3,42.5,39.5,3.0,5.2,1.0,0.026163533834586437,1.3800000000000026,0
2025-01-07 08:20:00+00:00,Building 3,41.31,37.56,3.75,5.6,1.0,-0.03530451127819546,2.5700000000000003,0
2025-01-07 08:30:00+00:00,Building 3,42.5,39.06,3.4399999999999977,5.5,1.0,0.008947368421052615,1.3800000000000026,0
2025-01-07 08:40:00+00:00,Building 3,42.31,37.31,5.0,5.8,1.0,0.04481203007518797,1.5700000000000003,0
2025-01-07 08:50:00+00:00,Building 3,42.38,39.31,3.0700000000000003,5.8,1.0,-0.005022556390977322,1.4299999999999997,0
2025-01-07 09:10:00+00:00,Building 3,42.0,39.31,2.6899999999999977,6.2,1.0,-0.019000000000000152,1.8100000000000023,0
2025-01-07 09:20:00+00:00,Building 3,41.69,37.38,4.309999999999995,6.3,1.0,-0.02545112781954909,2.1200000000000045,0
2025-01-07 09:30:00+00:00,Building 3,41.19,38.88,2.309999999999995,6.6,1.0,-0.041214285714285856,2.6200000000000045,0
2025-01-07 09:40:00+00:00,Building 3,40.94,36.75,4.189999999999998,6.4,1.0,-0.03656015037593991,2.8700000000000045,0
2025-01-07 09:50:00+00:00,Building 3,40.88,38.44,2.440000000000005,6.9,1.0,-0.014785714285714029,2.729999999999997,0
2025-01-07 10:00:00+00:00,Building 3,40.69,36.56,4.1299999999999955,6.8,1.0,-0.012988721804511223,2.6200000000000045,0
2025-01-07 10:20:00+00:00,Building 3,40.69,36.31,4.3799999999999955,6.6,1.0,-1.834302381936964e-31,2.6200000000000045,0
2025-01-07 10:30:00+00:00,Building 3,40.56,38.0,2.5600000000000023,6.8,1.0,-0.006988721804511055,2.75,0
2025-01-07 10:40:00+00:00,Building 3,40.81,36.06,4.75,6.6,1.0,0.00742857142857164,2.5,0
2025-01-07 10:50:00+00:00,Building 3,39.62,37.38,2.239999999999995,6.6,1.0,-0.052413533834586724,3.690000000000005,0
2025-01-07 11:00:00+00:00,Building 3,41.12,35.88,5.239999999999995,6.7,1.0,0.025612781954886952,2.190000000000005,0
2025-01-07 11:20:00+00:00,Building 3,41.5,37.31,4.189999999999998,6.0,1.0,0.019000000000000152,1.3999999999999986,0
2025-01-07 11:30:00+00:00,Building 3,40.12,37.0,3.1199999999999974,5.6,1.0,-0.06540225563909785,2.3800000000000026,0
2025-01-07 11:40:00+00:00,Building 3,41.44,37.38,4.059999999999995,6.0,1.0,0.007150375939849582,1.0600000000000023,0
2025-01-07 11:50:00+00:00,Building 3,41.12,37.5,3.6199999999999974,5.8,1.0,0.043834586466165414,1.3800000000000026,0
2025-01-07 12:00:00+00:00,Building 3,40.25,37.56,2.6899999999999977,6.1,1.0,-0.061567669172932216,2.25,0
2025-01-07 12:10:00+00:00,Building 3,38.44,35.94,2.5,5.8,1.0,-0.13753383458646626,4.060000000000002,1
2025-01-07 12:20:00+00:00,Building 3,41.88,37.81,4.07,6.0,1.0,0.10123684210526324,0.6199999999999974,0
2025-01-07 12:30:00+00:00,Building 3,38.12,36.19,1.9299999999999997,6.1,1.0,-0.04306766917293241,4.361000000000004,0
2025-01-07 12:40:00+00:00,Building 3,41.38,37.0,4.380000000000003,4.9,1.0,0.0013909774436090116,1.0,0
2025-01-07 12:50:00+00:00,Building 3,40.81,36.12,4.690000000000005,4.5,1.0,0.12010150375939871,1.551000000000002,0
2025-01-07 13:00:00+00:00,Building 3,40.69,38.06,2.6299999999999955,5.2,1.0,-0.032808270676691946,1.4810000000000016,0
2025-01-07 13:10:00+00:00,Building 3,42.19,36.75,5.439999999999998,5.2,1.0,0.0750902255639096,0.0,0
2025-01-07 13:20:00+00:00,Building 3,40.31,38.12,2.190000000000005,5.4,1.0,-0.03170676691729295,1.8799999999999955,0
2025-01-07 13:30:00+00:00,Building 3,41.56,36.5,5.060000000000002,5.4,1.0,-0.019733082706766675,0.6299999999999955,0
2025-01-07 13:40:00+00:00,Building 3,39.69,37.56,2.1299999999999955,5.0,1.0,-0.04272932330827095,2.5,0
2025-01-07 13:50:00+00:00,Building 3,43.31,37.44,5.8700000000000045,3.8,1.0,0.10813909774436091,0.0,0
2025-01-07 14:00:00+00:00,Building 3,41.0,38.69,2.3100000000000023,3.4,1.0,0.043206766917293304,2.3100000000000023,0
2025-01-07 14:10:00+00:00,Building 3,44.56,38.56,6.0,3.5,1.0,0.08456766917293235,0.0,0
2025-01-07 14:20:00+00:00,Building 3,41.06,38.94,2.1200000000000045,3.6,1.0,-0.023541353383458544,3.5,0
2025-01-07 14:40:00+00:00,Building 3,41.75,38.62,3.1300000000000026,3.2,1.0,0.03449999999999984,2.8100000000000023,0
2025-01-07 14:50:00+00:00,Building 3,42.94,38.75,4.189999999999998,3.1,1.0,0.07992669172932312,1.6200000000000045,0
2025-01-07 15:00:00+00:00,Building 3,43.56,39.38,4.18,3.3,1.0,0.08835714285714304,1.0,0
2025-01-07 15:10:00+00:00,Building 3,43.75,39.5,4.25,3.8,1.0,0.038883458646616686,0.8100000000000023,0
2025-01-07 15:20:00+00:00,Building 3,43.5,39.31,4.189999999999998,3.7,1.0,-0.00465413533834597,1.0600000000000023,0
2025-01-07 15:30:00+00:00,Building 3,43.44,39.38,4.059999999999995,3.7,1.0,-0.014785714285714431,1.1200000000000045,0
2025-01-07 15:40:00+00:00,Building 3,41.94,39.44,2.5,3.8,1.0,-0.0834135338345866,2.6200000000000045,0
2025-01-07 15:50:00+00:00,Building 3,44.19,38.38,5.809999999999995,3.9,1.0,0.051597744360902226,0.37000000000000455,0
2025-01-07 16:00:00+00:00,Building 3,42.38,39.94,2.440000000000005,3.8,1.0,0.006736842105263364,2.1799999999999997,0
2025-01-07 16:20:00+00:00,Building 3,41.81,39.5,2.3100000000000023,4.5,1.0,-0.02849999999999994,2.75,0
2025-01-07 16:30:00+00:00,Building 3,44.94,39.06,5.8799999999999955,4.5,1.0,0.15508834586466133,0.0,0
2025-01-07 16:40:00+00:00,Building 3,41.56,39.44,2.1200000000000045,4.6,1.0,-0.03697368421052629,3.3799999999999955,0
2025-01-07 16:50:00+00:00,Building 3,45.31,39.38,5.93,4.6,1.0,0.04530451127819573,0.0,0
2025-01-07 17:00:00+00:00,Building 3,41.75,39.56,2.1899999999999977,5.0,1.0,-0.017981203007518903,3.5600000000000023,0
2025-01-07 17:10:00+00:00,Building 3,45.38,39.5,5.880000000000003,5.1,1.0,0.03053007518797006,0.0,0
2025-01-07 17:20:00+00:00,Building 3,41.12,39.0,2.1199999999999974,4.7,1.0,-0.06116165413533848,4.260000000000005,0
2025-01-07 17:30:00+00:00,Building 3,45.69,39.69,6.0,4.6,1.0,0.04869548872180427,0.0,0
2025-01-07 17:40:00+00:00,Building 3,41.44,39.31,2.1299999999999955,4.5,1.0,-0.01715789473684214,4.25,0
2025-01-07 17:50:00+00:00,Building 3,45.75,39.81,5.939999999999998,4.4,1.0,0.03518045112781968,0.0,0
2025-01-07 18:00:00+00:00,Building 3,41.44,39.31,2.1299999999999955,4.5,1.0,-0.032406015037594,4.310000000000002,0
2025-01-07 18:10:00+00:00,Building 3,45.81,39.94,5.8700000000000045,4.8,1.0,0.03563157894736855,0.0,0
2025-01-07 18:20:00+00:00,Building 3,41.19,39.06,2.1299999999999955,5.0,1.0,-0.046296992481203,4.6200000000000045,0
2025-01-07 18:30:00+00:00,Building 3,45.88,39.88,6.0,4.8,1.0,0.03850000000000002,0.0,0
2025-01-07 18:40:00+00:00,Building 3,41.62,39.5,2.1199999999999974,4.6,1.0,-0.012146616541353437,4.260000000000005,0
2025-01-07 18:50:00+00:00,Building 3,46.06,40.25,5.810000000000002,4.9,1.0,0.04170676691729331,0.0,0
2025-01-07 19:00:00+00:00,Building 3,41.62,39.31,2.309999999999995,5.4,1.0,-0.03338345864661665,4.440000000000005,0
2025-01-07 19:20:00+00:00,Building 3,42.19,38.56,3.6299999999999955,5.7,1.0,0.02849999999999994,3.8700000000000045,0
2025-01-07 19:30:00+00:00,Building 3,44.44,40.19,4.25,5.3,1.0,0.13413721804511283,1.6200000000000045,0
2025-01-07 19:40:00+00:00,Building 3,44.44,39.25,5.189999999999998,5.6,1.0,0.10404135338345863,1.6200000000000045,0
2025-01-07 19:50:00+00:00,Building 3,43.06,39.5,3.5600000000000023,5.7,1.0,-0.07418796992481182,3.0,0
2025-01-07 20:10:00+00:00,Building 3,42.38,39.0,3.3800000000000026,5.7,1.0,-0.03400000000000007,3.6799999999999997,0
2025-01-07 20:20:00+00:00,Building 3,43.19,39.12,4.07,5.2,1.0,0.02782330827067646,2.8700000000000045,0
2025-01-07 20:30:00+00:00,Building 3,43.25,39.31,3.9399999999999977,4.8,1.0,0.0406804511278195,2.8100000000000023,0
2025-01-07 20:40:00+00:00,Building 3,41.62,37.88,3.739999999999995,4.8,1.0,-0.08485338345864664,4.440000000000005,0
2025-01-07 20:50:00+00:00,Building 3,43.81,39.75,4.060000000000002,4.3,1.0,0.042360902255639155,2.25,0
2025-01-07 21:00:00+00:00,Building 3,42.5,38.06,4.439999999999998,4.0,1.0,0.03084210526315797,3.5600000000000023,0
2025-01-07 21:10:00+00:00,Building 3,43.44,40.0,3.4399999999999977,3.6,1.0,-0.0100413533834589,2.6200000000000045,0
2025-01-07 21:20:00+00:00,Building 3,38.44,37.06,1.3799999999999955,3.2,1.0,-0.22533082706766935,7.6200000000000045,0
2025-01-07 21:30:00+00:00,Building 3,35.69,34.44,1.25,3.0,0.0,-0.37904135338345873,10.370000000000005,1
2025-01-07 21:40:00+00:00,Building 3,33.5,32.31,1.1899999999999977,2.7,0.0,-0.24489473684210517,12.560000000000002,1
2025-01-07 21:50:00+00:00,Building 3,31.94,30.88,1.0600000000000023,2.6,0.0,-0.18513157894736823,14.120000000000001,1
2025-01-07 22:10:00+00:00,Building 3,31.44,30.12,1.3200000000000003,2.5,0.0,-0.025000000000000022,14.620000000000001,1
2025-01-07 22:20:00+00:00,Building 3,33.25,29.56,3.6900000000000013,2.6,0.0,0.0857443609022556,12.810000000000002,1
2025-01-07 22:30:00+00:00,Building 3,31.94,30.75,1.1900000000000013,2.4,0.0,0.013270676691729193,14.120000000000001,0
2025-01-07 22:40:00+00:00,Building 3,30.81,29.56,1.25,2.3,0.0,-0.12132330827067668,15.250000000000004,0
2025-01-07 22:50:00+00:00,Building 3,33.75,30.94,2.8099999999999987,2.3,0.0,0.1058007518796993,11.866,0
2025-01-07 23:00:00+00:00,Building 3,31.56,30.19,1.3699999999999974,2.0,0.0,0.018214285714285655,12.879999999999999,0
2025-01-07 23:10:00+00:00,Building 3,34.12,30.0,4.119999999999997,2.5,0.0,0.0363571428571427,10.32,0
2025-01-07 23:20:00+00:00,Building 3,32.06,30.94,1.120000000000001,2.8,0.0,0.007631578947368753,12.379999999999995,0
2025-01-07 23:30:00+00:00,Building 3,31.12,29.75,1.370000000000001,2.0,0.0,-0.1457894736842104,13.319999999999997,1
2025-01-07 23:40:00+00:00,Building 3,34.5,30.69,3.8099999999999987,2.0,0.0,0.13824060150375928,9.802,0
2025-01-07 23:50:00+00:00,Building 3,31.56,30.38,1.1799999999999997,2.1,0.0,-0.001759398496240728,12.250000000000004,0
2025-01-08 00:00:00+00:00,Building 3,33.0,30.38,2.620000000000001,2.2,0.0,-0.0585338345864662,10.810000000000002,0
2025-01-08 00:10:00+00:00,Building 3,32.25,30.19,2.0599999999999987,2.4,0.0,0.02626691729323317,11.560000000000002,0
2025-01-08 00:20:00+00:00,Building 3,33.25,30.5,2.75,1.9,0.0,0.019078947368421056,10.560000000000002,1
2025-01-08 00:30:00+00:00,Building 3,32.0,30.44,1.5599999999999987,2.3,0.0,-0.02095864661654138,11.810000000000002,0
2025-01-08 00:40:00+00:00,Building 3,32.38,30.44,1.9400000000000013,2.6,0.0,-0.037372180451127696,11.43,0
2025-01-08 00:50:00+00:00,Building 3,32.12,30.38,1.7399999999999984,2.6,0.0,0.003593984962405907,11.559000000000005,0
2025-01-08 01:00:00+00:00,Building 3,30.94,29.62,1.3200000000000003,3.8,0.0,-0.07545864661654139,12.499999999999996,1
2025-01-08 01:10:00+00:00,Building 3,32.69,31.0,1.6899999999999977,4.3,0.0,0.03951503759398504,10.25,1
2025-01-08 01:20:00+00:00,Building 3,31.0,29.75,1.25,4.5,0.0,-0.009932330827067726,7.164999999999999,0
2025-01-08 01:30:00+00:00,Building 3,33.69,30.19,3.4999999999999964,4.4,0.0,0.06646616541353384,1.7809999999999988,0
2025-01-08 01:40:00+00:00,Building 3,30.94,29.94,1.0,4.9,0.0,-0.0234511278195488,3.5599999999999987,0
2025-01-08 02:00:00+00:00,Building 3,33.25,29.19,4.059999999999999,5.7,0.0,0.11549999999999994,1.25,0
2025-01-08 02:10:00+00:00,Building 3,30.94,29.88,1.0600000000000023,5.9,0.0,-0.07077631578947367,3.5599999999999987,0
2025-01-08 02:20:00+00:00,Building 3,30.12,28.56,1.5600000000000023,5.8,0.0,-0.1508984962406014,4.379999999999999,0
2025-01-08 02:30:00+00:00,Building 3,31.62,28.38,3.240000000000002,5.8,0.0,0.04272180451127821,2.879999999999999,0
2025-01-08 02:40:00+00:00,Building 3,30.62,29.56,1.0600000000000023,6.0,0.0,0.015601503759398514,3.879999999999999,0
2025-01-08 02:50:00+00:00,Building 3,29.88,28.5,1.379999999999999,6.0,0.0,-0.08602255639097756,4.620000000000001,0
2025-01-08 03:00:00+00:00,Building 3,32.19,28.38,3.8099999999999987,5.7,0.0,0.0899661654135337,2.3100000000000023,0
2025-01-08 03:10:00+00:00,Building 3,30.56,29.44,1.1199999999999974,5.1,0.0,0.019187969924812066,3.9400000000000013,0
2025-01-08 03:20:00+00:00,Building 3,29.88,28.5,1.379999999999999,5.4,0.0,-0.1119285714285714,4.620000000000001,0
2025-01-08 03:30:00+00:00,Building 3,32.56,29.12,3.4400000000000013,5.1,0.0,0.11263157894736865,1.9399999999999977,0
2025-01-08 03:40:00+00:00,Building 3,30.19,29.06,1.1300000000000026,4.7,0.0,-0.0034849624060149928,4.016000000000002,0
2025-01-08 03:50:00+00:00,Building 3,30.56,28.31,2.25,4.6,0.0,-0.08969924812030088,3.129999999999999,0
2025-01-08 04:00:00+00:00,Building 3,30.88,29.69,1.1899999999999977,4.7,0.0,0.034312030075187884,2.8099999999999987,0
2025-01-08 04:10:00+00:00,Building 3,30.0,28.62,1.379999999999999,4.5,0.0,-0.03251127819548865,3.6899999999999977,0
2025-01-08 04:20:00+00:00,Building 3,34.44,28.81,5.629999999999999,4.2,0.0,0.19799999999999993,0.0,0
2025-01-08 04:30:00+00:00,Building 3,39.69,32.94,6.75,4.2,1.0,0.4875451127819549,0.0,0
2025-01-08 04:40:00+00:00,Building 3,43.25,36.12,7.130000000000003,4.1,1.0,0.4341466165413536,0.0,0
2025-01-08 05:00:00+00:00,Building 3,41.38,39.19,2.190000000000005,4.1,1.0,-0.09349999999999997,1.8699999999999974,0
2025-01-08 05:10:00+00:00,Building 3,44.06,38.19,5.8700000000000045,3.8,1.0,0.10084022556390981,0.0,0
2025-01-08 05:20:00+00:00,Building 3,43.12,39.69,3.4299999999999997,3.6,1.0,0.07339097744360878,0.9400000000000048,0
2025-01-08 05:30:00+00:00,Building 3,43.25,39.12,4.130000000000003,3.4,1.0,-0.03647744360902256,0.8100000000000023,0
2025-01-08 05:40:00+00:00,Building 3,42.75,38.75,4.0,3.2,1.0,-0.02086842105263152,1.3100000000000023,0
2025-01-08 05:50:00+00:00,Building 3,43.44,39.25,4.189999999999998,3.4,1.0,0.01397368421052615,0.6200000000000045,0
2025-01-08 06:00:00+00:00,Building 3,43.31,39.31,4.0,3.2,1.0,0.024917293233082807,0.75,0
2025-01-08 06:10:00+00:00,Building 3,41.44,39.19,2.25,3.1,1.0,-0.10654135338345874,2.6200000000000045,0
2025-01-08 06:20:00+00:00,Building 3,45.25,39.38,5.869999999999997,2.9,1.0,0.11835338345864652,0.0,0
2025-01-08 06:30:00+00:00,Building 3,41.31,39.19,2.1200000000000045,3.1,1.0,-0.03563533834586446,3.9399999999999977,0
2025-01-08 06:40:00+00:00,Building 3,45.44,39.5,5.939999999999998,3.3,1.0,0.039838345864661506,0.0,0
2025-01-08 06:50:00+00:00,Building 3,41.19,38.88,2.309999999999995,3.3,1.0,-0.03750375939849646,4.25,0
2025-01-08 07:00:00+00:00,Building 3,44.94,39.75,5.189999999999998,3.2,1.0,0.005075187969924817,0.5,0
2025-01-08 07:20:00+00:00,Building 3,43.62,39.88,3.739999999999995,3.2,1.0,-0.06599999999999995,1.8200000000000003,0
2025-01-08 07:40:00+00:00,Building 3,43.38,40.06,3.3200000000000003,3.3,1.0,-0.011999999999999665,2.059999999999995,0
2025-01-08 07:50:00+00:00,Building 3,42.56,38.12,4.440000000000005,3.4,1.0,-0.04963157894736829,2.8799999999999955,0
2025-01-08 08:00:00+00:00,Building 3,43.38,40.06,3.3200000000000003,3.4,1.0,0.006165413533834643,2.059999999999995,0
2025-01-08 08:20:00+00:00,Building 3,43.25,39.88,3.3699999999999974,3.0,1.0,-0.006500000000000046,2.1899999999999977,0
2025-01-08 08:30:00+00:00,Building 3,42.5,38.0,4.5,3.1,1.0,-0.043325187969924905,2.9399999999999977,0
2025-01-08 09:00:00+00:00,Building 3,42.0,39.44,2.5600000000000023,3.5,1.0,-0.016666666666666677,3.4399999999999977,0
2025-01-08 09:20:00+00:00,Building 3,42.31,39.25,3.0600000000000023,3.4,1.0,0.015500000000000071,3.1299999999999955,0
2025-01-08 09:30:00+00:00,Building 3,42.44,38.56,3.8799999999999955,4.0,1.0,0.014156015037593797,3.0,0
2025-01-08 09:40:00+00:00,Building 3,41.81,38.5,3.3100000000000023,4.4,1.0,-0.027857142857142782,3.6299999999999955,0
2025-01-08 10:10:00+00:00,Building 3,42.06,38.44,3.6200000000000045,4.7,1.0,0.008333333333333375,3.3799999999999955,0
2025-01-08 10:20:00+00:00,Building 3,40.62,38.25,2.3699999999999974,4.8,1.0,-0.07356015037594017,4.82,0
2025-01-08 10:30:00+00:00,Building 3,41.56,36.69,4.8700000000000045,4.9,1.0,-0.01605263157894732,3.8799999999999955,0
2025-01-08 10:40:00+00:00,Building 3,41.56,38.88,2.6799999999999997,5.1,1.0,0.04346616541353399,3.4549999999999983,0
2025-01-08 10:50:00+00:00,Building 3,41.56,37.06,4.5,5.0,1.0,1.834302381936964e-31,3.3799999999999955,0
2025-01-08 11:00:00+00:00,Building 3,41.62,39.0,2.6199999999999974,5.0,1.0,0.0032255639097741582,3.253999999999998,0
2025-01-08 11:10:00+00:00,Building 3,41.25,37.0,4.25,5.2,1.0,-0.017116541353383637,2.9639999999999986,0
2025-01-08 11:20:00+00:00,Building 3,41.44,38.69,2.75,5.4,1.0,-0.006894736842105315,2.1679999999999993,0
2025-01-08 11:30:00+00:00,Building 3,41.0,36.69,4.310000000000002,5.7,1.0,-0.014868421052631564,2.4879999999999995,0
2025-01-08 11:40:00+00:00,Building 3,40.0,37.94,2.0600000000000023,6.2,1.0,-0.07410526315789465,3.3800000000000026,0
2025-01-08 11:50:00+00:00,Building 3,40.75,36.25,4.5,6.2,1.0,-0.00592105263157895,2.6300000000000026,0
2025-01-08 12:00:00+00:00,Building 3,39.5,37.5,2.0,6.2,1.0,-0.03251879699248123,3.8735,0
2025-01-08 12:10:00+00:00,Building 3,40.88,36.0,4.880000000000003,6.2,1.0,0.01638721804511294,2.4284999999999997,0
2025-01-08 12:30:00+00:00,Building 3,39.75,35.44,4.310000000000002,6.5,1.0,-0.056500000000000314,2.7333333333333343,0
2025-01-08 12:50:00+00:00,Building 3,39.06,35.25,3.8100000000000023,7.9,1.0,-0.03449999999999985,3.3799999999999955,0
2025-01-08 13:00:00+00:00,Building 3,39.25,36.88,2.3699999999999974,7.4,1.0,-0.005738721804511305,3.1899999999999977,0
2025-01-08 13:20:00+00:00,Building 3,39.69,37.12,2.5700000000000003,8.0,1.0,0.02199999999999993,2.75,0
2025-01-08 13:30:00+00:00,Building 3,38.94,35.12,3.8200000000000003,8.7,1.0,-0.0301466165413534,3.4369999999999976,0
2025-01-08 13:40:00+00:00,Building 3,39.38,36.94,2.440000000000005,8.4,1.0,-0.011026315789473431,2.6799999999999997,0
2025-01-08 13:50:00+00:00,Building 3,38.88,35.75,3.1300000000000026,8.9,1.0,-0.006533834586465935,3.1799999999999997,0
2025-01-08 14:00:00+00:00,Building 3,39.06,36.12,2.940000000000005,9.1,1.0,-0.013443609022556499,3.0,0
2025-01-08 14:10:00+00:00,Building 3,39.0,35.75,3.25,9.0,1.0,0.005097744360902109,2.916000000000004,0
2025-01-08 14:20:00+00:00,Building 3,39.56,36.19,3.3700000000000045,9.3,1.0,0.02733082706766922,2.059999999999995,0
2025-01-08 14:30:00+00:00,Building 3,40.38,36.38,4.0,9.4,1.0,0.0699774436090227,1.2399999999999949,0
2025-01-08 14:40:00+00:00,Building 3,38.31,35.81,2.5,9.5,1.0,-0.07336466165413537,3.309999999999995,0
